,xipi,liushui,,莫不是强婚配鸦占鸾巢？,157,166
,xipi,liushui,,叫梅香你把那好言相告，,"166,5","174,5"
,xipi,liushui,,问那厢因何故痛哭无聊。,175,185
,xipi,liushui,,听薛良一语来相告，,200,"207,5"
,xipi,liushui,,满腹骄矜顿雪潇，,208,212
,xipi,liushui,,人情冷暖凭天造，,"213,5",218
,xipi,liushui,,谁能移动他半分毫。,"218,5",224
,xipi,liushui,,我在不足他正少，,"225,5","230,5"
,xipi,liushui,,他为饥寒我为娇。,231,235
,xipi,liushui,,分我一枝珊瑚宝，,"236,5","241,5"
,xipi,liushui,,安他半世凤凰巢。,242,246
,xipi,liushui,,忙把梅香低声儿叫，,"246,5",267
,xipi,liushui,,莫把姓名你信口晓，,"276,5","285,5"
,xipi,liushui,,这都是神话凭空造，,297,"304,5"
,xipi,liushui,,自把珠玉夸富豪，,305,"309,5"
,xipi,liushui,,麟儿那有神送到，,"310,5","315,75"
,xipi,liushui,,积德才生玉树苗，,316,320
,xipi,liushui,,小小囊儿何足道，,"321,5",327
,xipi,liushui,,救她饥渴胜琼瑶。,"327,5",337
daxp-DangRiLi-SuoLinNang.xml,xipi,yuanban,,当日里好风光忽觉转变，,34,60
,xipi,yuanban,,霎时间日色淡似坠西山。,86,108
,xipi,yuanban,,在轿中只觉得天昏地暗。,138,"156,5"
,xipi,yuanban,,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,158,204
,xipi,yuanban,,那花轿必定是因陋就简，,274,"292,5"
,xipi,yuanban,,隔帘儿我也曾侧目偷观。,294,"312,5"
,xipi,yuanban,,虽然是古青庐以朴为俭，,314,"332,5"
,xipi,yuanban,,哪有这短花帘，旧花幔，参差流苏，残破不全。,334,364
,xipi,yuanban,,轿中人必定有一腔幽怨，,430,451
,xipi,yuanban,,她泪自弹、声续断、似杜鹃、啼别院、巴峡哀猿动人心弦，好不惨然。,"451,5",485
,xipi,yuanban,,于归日理应当喜形于面，,486,"508,5"
,xipi,yuanban,,为什么悲切切哭得可怜。,510,532
,xipi,yuanban,,那时节奴妆奁不下百万，,554,"572,5"
,xipi,yuanban,,怎奈我在轿中赤手空拳。,574,596
,xipi,yuanban,,急切里想起了锁麟囊一（呀）件，,626,"644,5"
,xipi,yuanban,,囊虽小却能做续命泉源。,646,668
,xipi,yuanban,,有金珠和珍宝光华灿烂，,715,"723,5"
,xipi,yuanban,,红珊瑚碧翡翠样样倶全。,"724,5",732
,xipi,yuanban,,还有那夜明珠粒粒成串，,"733,5","741,5"
,xipi,yuanban,,还有那赤金链，紫瑛簪，白玉环，双凤錾，八宝钗钏一个个宝孕光含。,742,"769,5"
,xipi,yuanban,,这囊儿虽非是千古罕见，,"770,5","778,5"
,xipi,yuanban,,换衣食也够她生活几年。,779,790
daxp-DiTouLi-NvQiJie.xml,xipi,liushui,,低头离了洪洞县，,13,19
,xipi,liushui,,将身来在大街前。,"20,5",26
,xipi,liushui,,未曾开言我心好惨，,"26,5",32
,xipi,liushui,,过往的君子听我言。,"32,5",37
,xipi,liushui,,哪一位去往南京转，,"37,5",43
,xipi,liushui,,与我那三郎把信传。,"43,5",48
,xipi,liushui,,就说苏三把命断，,49,52
,xipi,liushui,,来生变犬马我当报还。,"52,5",61
daxp-DuiLingHua-BiYuZan.xml,xipi,manban,,对菱花暗地里芳心自转，,0,"30,5"
,xipi,manban,,听她言不由人喜上眉尖。,31,"65,5"
,xipi,manban,,果然是成佳偶两心欢恋，,66,"102,5"
,xipi,manban,,也算得人世间美满姻缘。,103,129
daxp-ErDeFu-HongNiGuan.xml,xipi,manban,,儿的父为国家阵前命丧，,0,30
,xipi,manban,,撇下了奴一人好不悲凉。,32,64
,xipi,manban,,奴这里只把那结婚思量，,65,99
,xipi,manban,,倒不如与伯党匹配鸾凰。,101,135
,xipi,manban,,清早起我和他一度商量，,137,167
,xipi,manban,,不想到狠心郎一味猖狂。,169,195
,xipi,manban,,奴本当把关印付他执掌，,197,227
,xipi,manban,,又恐怕众将官说短论长。,229,253
daxp-ErTingDe-SuoLinNang.xml,xipi,liushui,,耳听得悲声惨心中如捣，,12,"19,5"
,xipi,liushui,,同遇人为什么这样嚎啕。,"20,5","28,5"
,xipi,liushui,,莫不是夫郎丑难谐女貌，,"29,5",37
,xipi,liushui,,莫不是强婚配鸦占鸾巢。,38,47
,xipi,liushui,,叫梅香你把那好言相告，,"47,5","55,5"
,xipi,liushui,,问那厢因何故痛哭无聊？,56,"66,5"
,xipi,liushui,,梅香说话好颠倒，,90,"94,5"
,xipi,liushui,,不该人前乱解嘲。,95,"99,5"
,xipi,liushui,,怜贫济困是正道，,"100,5",105
,xipi,liushui,,哪有个袖手旁观在壁上瞧。,"105,5",117
,xipi,liushui,,蠢才问话太潦草，,182,"188,5"
,xipi,liushui,,难免怀疑在心梢。,189,"193,5"
,xipi,liushui,,你不该人前逞骄傲，,194,"200,5"
,xipi,liushui,,不该词费又滔滔。,"201,5",207
,xipi,liushui,,休要噪且站了，,208,211
,xipi,liushui,,薛良与我去问一遭。,"213,5",223
,xipi,liushui,,听薛良一语来相告，,314,"321,5"
,xipi,liushui,,满腹骄矜顿雪潇。,322,"326,5"
,xipi,liushui,,人情冷暖凭空造，,"327,5",332
,xipi,liushui,,谁能移动它半分毫。,"332,5","338,5"
,xipi,liushui,,我正不足她正少，,"339,5","344,5"
,xipi,liushui,,她为饥寒我为骄。,345,"349,75"
,xipi,liushui,,分我一枝珊瑚宝，,350,"353,5"
,xipi,liushui,,安她半世凤凰剿。,354,358
,xipi,liushui,,忙把梅香低声叫，,"358,5",379
,xipi,liushui,,莫把姓名你信口哓。,"396,5",405
,xipi,liushui,,这都是神话凭空造，,426,"433,5"
,xipi,liushui,,自把珠玉夸富豪。,434,"438,5"
,xipi,liushui,,麟儿哪有神送到，,"439,5","444,5"
,xipi,liushui,,积德才生玉树苗。,445,"449,5"
,xipi,liushui,,小小囊儿何足道，,"450,5",456
,xipi,liushui,,救她饥渴胜琼瑶。,"456,5",466
daxp-FeiShiWo-TaoHuaCun.xml,xipi,liushui,,非是我嘱咐叮咛把话讲，,10,19
,xipi,liushui,,只怪你呆头呆脑慌慌张张。,"19,5",25
,xipi,liushui,,今夜晚非比那西厢待月、你懂提防、莫轻狂，,26,41
,xipi,liushui,,关系你患难鸳鸯永宿在池塘。,43,57
,xipi,liushui,,已然错请生波浪，,59,66
,xipi,liushui,,怎能够粗心大意你再荒唐。,67,77
,xipi,liushui,,鼓打二更准时往，,"78,5",84
,xipi,liushui,,桃花村口莫彷徨。,85,89
,xipi,liushui,,你不要高声不要嚷，,"90,5",98
,xipi,liushui,,你必须眼观六路耳听八方。,99,106
,xipi,liushui,,不但要仔细听、还要仔细想，,"107,5",113
,xipi,liushui,,是不是有人拍巴掌。,"113,5",118
,xipi,liushui,,响一声你就还一掌，,120,126
,xipi,liushui,,响两声你就凑近身旁。,128,134
,xipi,liushui,,倘若是你响她也响，,"134,5",140
,xipi,liushui,,那就是来了我西厢带路的小红娘。,"140,5",156
,xipi,liushui,,你把我当做诸葛亮，,"156,5",161
,xipi,liushui,,听我的号令上战场。,"161,5",170
daxp-LaoDieDie-DaYuShaJia-1.xml,xipi,yuanban,,老爹爹清晨起前去出前，,30,57
,xipi,yuanban,,到叫我桂英儿挂在心头；,90,111
,xipi,yuanban,,将身儿坐至在草堂等候，,138,165
,xipi,yuanban,,等候了爹爹回细问根由。,198,219
daxp-LaoDieDie-DaYuShaJia-2.xml,xipi,yuanban,,老爹爹清晨起前去出首，,22,49
,xipi,yuanban,,倒叫我桂英儿挂在心头。,74,95
,xipi,yuanban,,将身儿坐至在草堂等候，,114,141
,xipi,yuanban,,等候了爹爹回细问根由。,166,186
daxp-LaoDieDie-SanJiZhang-1.xml,xipi,manban,,老爹爹请息（呀）怒容儿细讲，,6,35
,xipi,manban,,我立志不嫁那状元才郎。,58,"89,5"
,xipi,manban,,父休笑薛平贵是花郎模样，,110,"128,25"
,xipi,manban,,贫穷人得了志比富还强。,130,152
daxp-LaoDieDie-SanJiZhang-2.xml,xipi,manban,,老爹爹请息怒容儿细讲，,30,60
,xipi,manban,,儿命苦怎配着状元才郎？,86,121
,xipi,manban,,父道那薛平贵是那化郎模样，,150,"188,5"
,xipi,manban,,这样人得了志比父还强。,190,210
daxp-LaoDieDie-YuZhouFeng.xml,xipi,yuanban,,老爹爹发恩德将本修上，,30,56
,xipi,yuanban,,明早朝上金殿面奏吾皇。,90,112
,xipi,yuanban,,倘若是有道君皇恩浩荡，,142,164
,xipi,yuanban,,观此本免了儿一门祸殃。,166,187
,xipi,sanban,,老爹爹在朝中官高爵显，,201,214
,xipi,sanban,,却为何贪富贵不顾羞惭。,219,238
daxp-MengJunZi-ChunQiuPei-1.xml,xipi,yuanban,,蒙君子至殷勤再三问话，,22,53
,xipi,yuanban,,虽然是男女别不得不答。,86,109
,xipi,yuanban,,家住在罗郡城魁星楼下，,138,165
,xipi,yuanban,,我的父名姜绍贸易天涯。,190,211
,xipi,yuanban,,在家中受不过继母拷打，,230,252
,xipi,yuanban,,莫奈何到荒郊我就来捡芦花。,254,273
daxp-MengJunZi-ChunQiuPei-2.xml,xipi,yuanban,,蒙君子至诚心再三问话，,22,52
,xipi,yuanban,,虽然是不相识我就不得不答。,86,108
,xipi,yuanban,,家住在罗郡城魁星楼下，,138,164
,xipi,yuanban,,我爹爹名姜绍贸易天涯。,190,212
,xipi,yuanban,,身有病还受那继母拷打，,242,"260,5"
,xipi,yuanban,,因此上到郊外来捡芦花（呀）。,262,283
daxp-MengTingDe-MuiGuiYingGuaShuai.xml,xipi,liushui,,猛听得金鼓响画角声震，,8,16
,xipi,liushui,,唤起我破天门状志凌云。,"17,5",25
,xipi,liushui,,想当年桃花马上威风凛凛，,26,34
,xipi,liushui,,敌血飞溅石榴裙。,35,39
,xipi,liushui,,有生之日责当尽，,"40,5",46
,xipi,liushui,,寸土怎能够属于他人。,"46,5",52
,xipi,liushui,,番王小丑何足论，,53,56
,xipi,liushui,,我一剑能挡百万兵。,"56,5",70
daxp-MuQinBu-FengHuanChao.xml,xipi,liushui,,母亲不必心太偏，,12,18
,xipi,liushui,,女儿言来听根源。,"19,5",25
,xipi,liushui,,自古常言道得好，,"26,5","32,5"
,xipi,liushui,,女儿清白最为先。,33,37
,xipi,liushui,,人生不知顾脸面，,"38,5",44
,xipi,liushui,,活在世上也枉然。,"44,5",53
daxp-NiDeFu-FenHeWan.xml,xipi,yuanban,,你的父去投军无音信，,32,60
,xipi,yuanban,,全仗你打雁养娘亲，,88,108
,xipi,yuanban,,把弓带和鱼镖与儿带定，,136,"158,5"
,xipi,yuanban,,不等到日落及早回程。,160,184
daxp-QiaoLouShang-HuangShanLei.xml,xipi,manban,,谯楼上二更鼓声声送听，,30,60
,xipi,manban,,父子们去采药未见回程。,86,121
,xipi,manban,,对孤灯思远道心神不定，,150,"168,25"
,xipi,manban,,不知他在荒山何处安身。,170,196
,xipi,yuanban,,到三更真个是月明人静，,246,"268,5"
,xipi,yuanban,,猛听得窗儿外似有人行。,270,292
,xipi,yuanban,,忙移步隔花荫留神听定，,322,356
,xipi,yuanban,,原来是秋风起扫叶之声。,382,405
,xipi,yuanban,,听画鼓报四更愈添凄冷，,434,"456,5"
,xipi,yuanban,,看娇儿正酣睡恐被风侵。,458,480
,xipi,yuanban,,我不免引寒机伴奴坐等，,526,557
,xipi,yuanban,,又思来又想去越不安宁。,559,574
,xipi,yuanban,,数更等交五鼓空房愈冷，,577,"590,25"
,xipi,yuanban,,果然是晓鸡唱天已黎明。,591,608
,xipi,yuanban,,我不免唤琏儿到街前探问，,609,627
,xipi,yuanban,,你爹爹到如今未转家门。,639,650
daxp-SuSanLi-NvQiJie.xml,xipi,liushui,,苏三离了洪洞县，,8,"15,5"
,xipi,liushui,,将身来在大街前。,"15,5",21
,xipi,liushui,,未曾开言心内惨，,"22,5",28
,xipi,liushui,,过往的君子听我言。,28625,33
,xipi,liushui,,哪一位去往南京转，,"34,5",40
,xipi,liushui,,与我那三郎把信传。,"40,75",45
,xipi,liushui,,言说苏三把命断，,46,49
,xipi,liushui,,来生变犬马我当报还！,"49,5",61
daxp-TingTaYan-ZuoGong.xml,xipi,liushui,,听他言吓得我浑身是汗，,10,"18,5"
,xipi,liushui,,十五载到今日才吐真言。,"19,5",27
,xipi,liushui,,原来是杨家将把名姓改换，,28,36
,xipi,liushui,,他思家乡想骨肉就不能团圆。,"36,5",45
,xipi,liushui,,我这里走向前再把礼见，,46,65
,xipi,liushui,,尊一声驸马爷细听咱言。,77,85
,xipi,liushui,,早晚间休怪我言语怠慢，,"86,5",94
,xipi,liushui,,不知者不怪罪你的海量放宽。,95,106
daxp-WoDeNiang-XinAnYi.xml,xipi,yuanban,,我的娘她忘了女生外姓，,0,13
,xipi,yuanban,,奴年交十九岁还守闺门。,14,25
,xipi,yuanban,,这几日身不爽心中烦闷，,26,43
,xipi,yuanban,,却原来母亲到儿未知情。,44,54
daxp-WoHeNi-SangYuanHui.xml,xipi,kuaiban,,我和你有什么夫妻的情，,0,7
,xipi,kuaiban,,谁认你狼心狗肺的人！,"7,5",16
daxp-WoZhuYe-SiLangTanMu.xml,xipi,manban,,我主爷金沙滩早把命丧，,31,66
,xipi,manban,,众文武扶哀家执掌军房。,91,141
,xipi,manban,,众卿随忙挂点亲率官员，,155,189
,xipi,manban,,一心心要夺取宋室江山。,227,266
,xipi,manban,,叫番儿忙摆驾银安殿，,283,312
,xipi,yaoban,,阅兵书看何人前来何安。,324,343
daxp-XiRiLi-LongFengChengXiang.xml,xipi,manban,,昔日里梁鸿配孟光，,32,66
,xipi,manban,,今朝仙女会襄王。,84,122
,xipi,manban,,暗地堪笑奴兄长，,148,"182,5"
,xipi,manban,,安排虎计害刘王。,200,"230,5"
,xipi,manban,,月老本是乔国丈，,244,"266,5"
,xipi,manban,,纵有大事料无妨。,292,310
daxp-XiRiLiang-LongFengChengXiang.xml,xipi,manban,,昔日梁鸿配孟光，,30,"55,5"
,xipi,manban,,今朝仙女会襄王。,78,117
,xipi,manban,,暗地堪笑我兄长，,146,182
,xipi,manban,,安排巧计害刘王。,206,228
daxp-XiShiNv-XiShi.xml,xipi,manban,,西施女生长在苎萝村里，,31,62
,xipi,manban,,难得有开怀事常锁双眉。,87,121
,xipi,manban,,只为着守清寒柴门近水，,151,197
,xipi,manban,,每日里浣纱去又傍清溪。,231,"261,5"
,xipi,manban,,怕只怕损玉颜姣容自惜，,291,313
,xipi,manban,,对清溪时照影自整罗农。,315,337
dldeh-ShouBiPo-ChunQiuPei.xml,,,,Part 1,,
,erhuang,manban,,受逼迫去捡柴泪如雨下，,36,84
,erhuang,manban,,病恹恹身无力难以挣扎。,100,"132,5"
,erhuang,manban,,奴好比花未开风吹雨打，,224,"280,5"
,erhuang,manban,,想亲娘和老父心乱如麻。,316,339
,,,,Part 2,,
,erhuang,sanyan,,你继母心毒狠将你打骂，,148,"188,75"
,erhuang,sanyan,,全（呐）不顾你身有病气力不佳。,192,208
lseh-JinZhongXiang-ShangTianTai.xml,erhuang,manban,,金钟响玉磬应王登龙庭，,0,41
,erhuang,manban,,寡人喜的是五谷丰登。,42,62
,erhuang,manban,,文凭着邓先生策划有准，,63,"85,5"
,erhuang,manban,,武仗着姚皇兄保定乾坤。,88,"105,5"
,erhuang,manban,,内侍臣忙摆驾九龙口进，,108,136
,erhuang,manban,,又听得殿角下大放悲声。,137,169
lseh-LaoZhangBu-WuPenJi.xml,erhuang,yuanban,,老丈不（哇）必胆怕惊，,"16,5","44,5"
,erhuang,yuanban,,我有言来你是（喏）听。,"64,5","74,5"
,erhuang,yuanban,,休把我当作了妖魔论，,"84,5","107,5"
,erhuang,yuanban,,我本屈死一鬼魂。,"108,5","118,5"
,erhuang,yuanban,,我忙将树（呃）枝摆摇（哇）动，,136,166
,erhuang,yuanban,,抓一（呀）把沙土扬灰尘。,186,208
,erhuang,yuanban,,我和你远无冤近无有仇恨，,216,"240,5"
,erhuang,yuanban,,望求老丈把冤伸。,242,259
lseh-NiangZiBu-SouGuJiuGu.xml,erhuang,yuanban,,娘子不（哇）必太烈性，,18,"40,5"
,erhuang,yuanban,,卑（呀）人言来你是（喏）听。,42,52
,erhuang,yuanban,,赵屠二家有仇恨，,60,"82,5"
,erhuang,yuanban,,三百余口命赴幽冥。,84,"90,5"
,erhuang,yuanban,,我与那公孙杵臼把计定，,92,"100,5"
,erhuang,yuanban,,他舍命来你我舍亲生。,102,111
,erhuang,yuanban,,舍子搭救忠（呃）良的后，,112,"120,5"
,erhuang,yuanban,,老天爷不绝我的后代根。,122,131
